HomeTeam_AwayTeam_Match_ID,Date,HomeTeamWinOdd,HomeTeamDrawOdd,HomeTeamLoseOdd,BtsYes,BtsNo,Over_05,Over_15,Over_25,Over_35,Over_45,Under_05,Under_15,Under_25,Under_35,Under_45,HandiCap_min2_W,HandiCap_min1_W,HandiCap_plus1_W,HandiCap_plus2_W,HandiCap_min2_D,HandiCap_min1_D,HandiCap_plus1_D,HandiCap_plus2_D,HandiCap_min2_L,HandiCap_min1_L,HandiCap_plus1_L,HandiCap_plus2_L
slovakia-bosnia-herzegovina-U3MbdtOG,26 Mar 2023,2.23,3.18,3.58,2.08,1.74,1.10,1.49,2.50,4.89,10.10,7.20,2.66,1.55,1.19,1.06,11.40,4.63,1.29,1.08,6.60,3.60,4.84,11.50,1.18,1.67,9.07,31.00
england-ukraine-IwOQuQ2d,26 Mar 2023,1.32,5.34,9.73,2.16,1.68,1.04,1.24,1.75,2.85,5.41,11.87,4.14,2.13,1.43,1.16,3.21,1.88,1.07,-,4.04,3.71,10.00,-,1.88,3.47,30.00,-
liechtenstein-iceland-xAqQC18c,26 Mar 2023,25.13,8.80,1.12,2.71,1.45,1.02,1.15,1.49,2.23,3.80,16.30,5.52,2.60,1.66,1.27,-,70.00,6.66,2.85,-,16.00,4.40,3.86,-,1.02,1.39,2.03
slovenia-san-marino-GOr8CwdO,26 Mar 2023,1.01,29.04,78.97,5.35,1.16,1.00,1.03,1.14,1.38,1.85,35.38,13.84,5.83,3.07,1.95,1.20,1.06,,,6.14,11.00,,,10.40,30.00,,
kazakhstan-denmark-fFsCBcBU,26 Mar 2023,17.05,6.23,1.21,2.94,1.39,1.05,1.28,1.89,3.17,6.09,10.70,3.68,1.95,1.36,1.12,-,60.00,4.57,2.14,-,14.00,3.70,3.78,-,1.03,1.64,2.78
andorra-romania-Gbi1iftK,25 Mar 2023,16.01,5.76,1.24,2.83,1.43,1.05,1.28,1.92,3.25,6.10,10.37,3.66,1.94,1.35,1.13,,44.00,4.35,2.08,,10.20,3.72,3.78,,1.02,1.68,2.85
croatia-wales-KxaaD4OR,25 Mar 2023,1.38,4.61,9.58,2.55,1.50,1.07,1.38,2.16,3.82,7.79,8.87,3.08,1.71,1.27,1.09,4.23,2.19,1.11,1.02,4.09,3.29,7.60,13.00,1.63,2.97,23.50,57.50
spain-norway-QJk7VrqK,25 Mar 2023,1.41,4.70,8.09,2.06,1.74,1.04,1.26,1.81,3.01,5.64,11.06,3.87,2.02,1.39,1.14,3.90,2.12,1.08,1.01,4.18,3.51,7.80,17.00,1.65,2.92,21.00,60.00
armenia-turkey-hQ55Ms1r,25 Mar 2023,8.29,4.51,1.42,2.10,1.71,1.05,1.27,1.87,3.14,5.91,10.71,3.77,1.96,1.36,1.13,70.00,21.00,2.86,1.64,17.00,7.60,3.56,4.26,1.01,1.09,2.13,3.96
belarus-switzerland-dvfeYEZs,25 Mar 2023,15.02,6.11,1.22,2.56,1.49,1.04,1.24,1.76,2.89,5.37,11.46,4.02,2.08,1.41,1.15,,35.50,4.17,2.06,,10.00,3.62,3.87,,1.04,1.70,2.85
israel-kosovo-jFCvrVo9,25 Mar 2023,2.02,3.58,3.69,1.72,2.09,1.05,1.27,1.86,3.13,5.90,10.79,3.76,1.97,1.37,1.13,7.68,3.67,1.26,1.07,5.56,3.65,5.13,8.70,1.25,1.80,8.05,20.50
scotland-cyprus-OEXgMv66,25 Mar 2023,1.15,7.73,20.87,2.69,1.45,1.03,1.20,1.62,2.57,4.53,11.78,4.48,2.30,1.51,1.19,2.50,1.61,1.02,,3.90,3.98,11.10,,2.38,4.83,42.00,
austria-azerbaijan-ANTUoJoi,24 Mar 2023,1.22,6.57,13.23,2.30,1.59,1.02,1.19,1.61,2.52,4.50,14.08,4.67,2.34,1.53,1.20,2.63,1.63,1.04,,3.94,3.91,11.53,,2.17,4.24,38.00,
czech-republic-poland-ltH3VxpD,24 Mar 2023,2.19,3.23,3.58,1.93,1.84,1.08,1.41,2.25,4.13,8.36,7.97,2.94,1.66,1.23,1.07,10.29,4.44,1.30,1.07,6.19,3.67,4.81,9.67,1.19,1.66,8.10,22.33
france-netherlands-Ic8YXy5I,24 Mar 2023,1.65,3.94,5.44,1.86,1.90,1.05,1.28,1.89,3.20,6.15,10.66,3.70,1.94,1.35,1.13,5.70,2.82,1.17,1.04,4.97,3.55,6.27,10.90,1.40,2.18,12.73,30.00
gibraltar-greece-489x2GJb,24 Mar 2023,38.25,13.04,1.06,3.27,1.33,1.02,1.10,1.36,1.89,3.07,16.54,6.97,3.19,1.92,1.37,,-,9.71,4.02,,-,5.51,4.24,,-,1.21,1.63
moldova-faroe-islands-zB2aWwn4,24 Mar 2023,2.41,3.06,3.29,2.14,1.68,1.11,1.53,2.63,5.25,11.07,6.63,2.51,1.49,1.16,1.05,13.50,5.35,1.33,1.08,6.71,3.72,4.45,8.77,1.14,1.54,7.71,21.33
serbia-lithuania-CUKcAgU8,24 Mar 2023,1.05,14.60,38.83,2.95,1.39,1.01,1.07,1.29,1.71,2.60,17.87,8.41,3.70,2.15,1.50,1.56,1.19,-,,4.50,6.02,-,,4.40,10.64,-,
sweden-belgium-rySxpcG3,24 Mar 2023,3.62,3.27,2.17,1.85,1.92,1.07,1.36,2.12,3.79,7.70,8.79,3.21,1.74,1.27,1.08,22.50,8.15,1.68,1.20,9.20,4.94,3.70,6.34,1.07,1.30,4.20,9.76
bulgaria-montenegro-h8jqmNSC,24 Mar 2023,3.06,2.91,2.67,2.21,1.64,1.13,1.60,2.81,5.71,12.06,6.13,2.37,1.44,1.14,1.04,19.67,7.26,1.45,1.11,8.40,4.19,3.96,7.87,1.10,1.39,6.24,17.00
bosnia-herzegovina-iceland-xUTX4DAJ,23 Mar 2023,1.84,3.50,4.67,2.16,1.67,1.08,1.45,2.37,4.44,9.38,7.72,2.77,1.60,1.21,1.06,7.78,3.41,1.20,1.04,5.26,3.48,5.53,11.60,1.28,1.93,11.93,32.33
denmark-finland-dfx93rDg,23 Mar 2023,1.37,4.59,10.20,2.55,1.50,1.06,1.35,2.11,3.78,7.48,9.02,3.18,1.75,1.27,1.09,3.87,2.07,1.07,1.01,3.99,3.39,8.40,18.00,1.70,3.11,29.00,90.00
italy-england-CY8t1zZ4,23 Mar 2023,2.99,3.06,2.61,2.10,1.71,1.10,1.51,2.59,5.10,10.91,6.92,2.57,1.51,1.17,1.05,17.50,6.87,1.49,1.14,7.95,4.27,3.95,7.47,1.12,1.40,5.73,14.83
north-macedonia-malta-S8s9h3n2,23 Mar 2023,1.40,4.60,8.73,2.21,1.64,1.05,1.29,1.92,3.30,6.39,10.15,3.61,1.91,1.33,1.12,3.94,2.11,1.07,1.01,4.17,3.39,8.57,18.00,1.65,2.93,23.67,70.00
portugal-liechtenstein-MLoosAIC,23 Mar 2023,1.00,40.59,62.63,5.04,1.18,-,1.01,1.03,1.12,1.26,-,28.00,13.58,6.80,3.83,-,-,,,-,-,,,-,-,,
san-marino-northern-ireland-x8G3tIA4,23 Mar 2023,40.42,12.00,1.06,4.13,1.22,1.02,1.13,1.44,2.13,3.53,14.60,5.92,2.73,1.71,1.30,,,10.03,3.87,,,5.37,3.95,,,1.22,1.68
slovakia-luxembourg-QVF7fKhT,23 Mar 2023,1.71,3.60,5.50,1.98,1.79,1.07,1.34,2.07,3.68,7.35,8.97,3.30,1.78,1.29,1.10,6.05,2.92,1.15,1.02,4.87,3.45,6.49,13.53,1.37,2.16,14.14,40.33
kazakhstan-slovenia-rBMLV0dn,23 Mar 2023,4.89,3.47,1.81,2.10,1.71,1.08,1.43,2.31,4.33,9.03,7.96,2.85,1.63,1.21,1.06,36.67,12.33,1.94,1.27,12.80,5.81,3.48,5.28,1.03,1.19,3.41,7.70
