HomeTeam_AwayTeam_Match_ID,Date,HomeTeamWinOdd,HomeTeamDrawOdd,HomeTeamLoseOdd,BtsYes,BtsNo,Over_05,Over_15,Over_25,Over_35,Over_45,Over_05,Over_15,Over_25,Over_35,Over_45,HandiCap_min2_W,HandiCap_min1_W,HandiCap_plus1_W,HandiCap_plus2_W,HandiCap_min2_D,HandiCap_min1_D,HandiCap_plus1_D,HandiCap_plus2_D,HandiCap_min2_L,HandiCap_min1_L,HandiCap_plus1_L,HandiCap_plus2_L
kazakhstan-romania-2HvPgLVM,11 Oct 2016,5.91,3.68,1.68,2.07,1.71,1.07,1.37,2.22,3.89,8.01,8.41,3.04,1.68,1.25,1.07,39.80,14.36,2.17,1.36,13.14,6.58,3.42,4.84,1.02,1.13,2.86,5.95
andorra-switzerland-U7Y3orLC,10 Oct 2016,75.02,21.16,1.03,4.17,1.19,1.00,1.05,1.21,1.61,2.34,23.00,9.38,4.26,2.26,1.55,,,9.00,5.63,,,5.50,5.20,,,1.10,1.33
faroe-islands-portugal-8bX7p2zJ,10 Oct 2016,29.22,9.50,1.12,2.76,1.42,1.02,1.13,1.46,2.23,3.71,15.42,5.51,2.63,1.66,1.26,,-,6.40,2.84,,-,4.52,4.02,,-,1.36,1.97
gibraltar-belgium-S4PUX9gb,10 Oct 2016,94.44,32.29,1.01,4.35,1.20,1.00,1.00,1.02,1.11,1.26,41.00,23.00,12.83,6.70,3.74,,,,16.00,,,,11.00,,,,1.04
latvia-hungary-rwZdgWIj,10 Oct 2016,5.21,3.55,1.78,2.09,1.69,1.07,1.40,2.28,4.15,8.42,7.73,2.85,1.63,1.22,1.06,34.94,12.90,2.02,1.30,12.21,6.03,3.43,5.05,1.02,1.15,3.08,6.73
netherlands-france-YoMZOT7r,10 Oct 2016,3.32,3.22,2.37,1.75,2.03,1.06,1.31,2.06,3.44,6.74,9.35,3.40,1.78,1.30,1.10,17.23,7.01,1.58,1.16,8.62,4.78,4.02,6.53,1.08,1.32,4.48,10.32
sweden-bulgaria-lE6YqVq8,10 Oct 2016,1.51,4.25,7.27,1.94,1.81,1.04,1.28,1.90,3.18,5.96,10.59,3.66,1.93,1.34,1.12,4.51,2.35,1.11,1.01,4.46,3.47,7.39,13.86,1.50,2.52,15.75,39.01
albania-spain-h0jlvzXS,09 Oct 2016,13.32,5.54,1.28,2.37,1.53,1.04,1.25,1.79,2.99,5.47,10.73,3.81,2.04,1.37,1.13,,32.92,3.70,1.90,,10.79,3.65,3.96,,1.03,1.77,3.00
iceland-turkey-zN6af7vO,09 Oct 2016,2.71,3.13,2.86,1.84,1.94,1.07,1.37,2.22,3.94,8.14,8.08,3.05,1.67,1.24,1.07,13.87,5.60,1.40,1.10,7.51,4.18,4.37,7.69,1.11,1.44,5.97,14.63
north-macedonia-italy-lEjAmhTo,09 Oct 2016,12.52,5.45,1.29,2.46,1.49,1.05,1.31,1.95,3.45,6.53,9.57,3.36,1.88,1.30,1.10,,29.99,3.40,1.77,,9.83,3.43,4.01,,1.04,1.91,3.41
serbia-austria-Ol2EsfLU,09 Oct 2016,2.17,3.38,3.58,1.86,1.91,1.07,1.34,2.11,3.67,7.35,8.16,3.20,1.74,1.27,1.08,9.16,4.04,1.28,1.07,6.07,3.82,5.02,9.17,1.20,1.66,7.72,19.65
finland-croatia-vFNX2vRQ,09 Oct 2016,6.90,4.04,1.55,2.08,1.70,1.06,1.34,2.07,3.62,7.12,8.89,3.24,1.77,1.27,1.09,41.73,16.99,2.40,1.45,11.31,7.21,3.42,4.53,1.02,1.10,2.51,4.97
ukraine-kosovo-2NHsV7wH,09 Oct 2016,1.15,8.29,20.74,2.34,1.57,1.02,1.11,1.43,2.02,3.37,13.70,6.00,2.87,1.80,1.31,1.95,1.38,1.02,,4.12,4.69,11.08,,2.80,5.61,38.78,
wales-georgia-2cSSzFqt,09 Oct 2016,1.46,4.36,8.57,2.13,1.66,1.05,1.30,1.99,3.41,6.59,9.59,3.45,1.84,1.30,1.10,4.30,2.27,1.09,,4.31,3.45,8.01,,1.55,2.68,18.99,
germany-czech-republic-t8ZV592d,08 Oct 2016,1.21,6.96,14.85,2.00,1.75,1.02,1.13,1.44,2.11,3.47,18.23,5.87,2.81,1.74,1.29,2.39,1.55,1.03,,4.08,4.23,11.94,,2.25,4.35,29.21,
poland-denmark-CAlOkCUl,08 Oct 2016,2.19,3.32,3.60,1.80,1.96,1.06,1.33,2.08,3.61,7.36,8.86,3.26,1.77,1.28,1.08,9.29,4.02,1.28,1.07,6.15,3.84,5.03,9.23,1.19,1.65,7.67,19.58
scotland-lithuania-rT18MA5Q,08 Oct 2016,1.35,4.97,11.06,2.48,1.51,1.05,1.31,1.96,3.49,6.74,9.50,3.41,1.87,1.29,1.10,3.55,1.95,1.05,,4.03,3.49,9.30,,1.73,3.27,27.34,
slovenia-slovakia-WhzdD6SC,08 Oct 2016,2.54,3.03,3.21,2.06,1.72,1.10,1.50,2.58,5.00,10.41,6.62,2.55,1.51,1.17,1.05,13.57,5.25,1.33,1.07,6.97,3.90,4.49,8.44,1.13,1.51,7.16,19.01
armenia-romania-fXCZr4H4,08 Oct 2016,4.49,3.37,1.93,2.04,1.74,1.08,1.41,2.30,4.27,8.85,7.61,2.84,1.63,1.21,1.06,28.74,10.56,1.85,1.24,10.79,5.50,3.53,5.53,1.04,1.20,3.53,8.00
england-malta-v3NiVADH,08 Oct 2016,1.02,27.68,85.83,4.38,1.19,1.00,1.02,1.12,1.30,1.74,34.00,16.50,6.20,3.53,2.13,1.16,1.05,,,8.00,12.50,,,8.00,18.00,,
belgium-bosnia-herzegovina-tvGdnXOk,07 Oct 2016,1.57,4.18,6.24,1.71,2.08,1.04,1.20,1.66,2.59,4.65,12.23,4.45,2.24,1.48,1.17,4.42,2.41,1.12,1.02,4.64,3.74,7.29,13.28,1.49,2.39,13.38,32.50
france-bulgaria-pMD6Pusd,07 Oct 2016,1.13,9.02,24.04,2.46,1.51,1.02,1.13,1.44,2.10,3.36,17.97,5.78,2.81,1.72,1.30,1.98,1.37,1.02,,4.16,4.66,11.09,,2.76,6.01,45.13,
hungary-switzerland-GSlI0EQG,07 Oct 2016,3.57,3.20,2.26,1.92,1.84,1.08,1.41,2.32,4.22,8.65,7.50,2.84,1.62,1.21,1.06,21.66,8.29,1.62,1.17,9.36,4.88,3.80,6.36,1.06,1.27,4.44,10.63
netherlands-belarus-S45xqkaE,07 Oct 2016,1.28,5.72,12.59,2.15,1.66,1.03,1.19,1.69,2.61,4.67,12.62,4.50,2.19,1.47,1.18,3.03,1.79,1.05,,4.04,3.77,10.03,,1.89,3.51,25.41,
luxembourg-sweden-ATfsr9EK,07 Oct 2016,12.05,5.70,1.29,2.24,1.61,1.04,1.21,1.69,2.67,4.83,12.00,4.22,2.19,1.46,1.17,,31.10,3.76,1.94,,10.75,3.72,4.00,,1.04,1.74,2.90
portugal-andorra-WGr9Kgaa,07 Oct 2016,1.01,32.01,104.61,5.60,1.13,1.00,1.02,1.11,1.28,1.66,34.00,18.00,6.63,3.59,2.23,1.10,,,,8.50,,,,10.50,,,
austria-wales-4rKMo6Xo,06 Oct 2016,2.18,3.26,3.71,1.98,1.78,1.09,1.43,2.37,4.37,9.32,7.40,2.77,1.60,1.20,1.06,9.76,4.18,1.26,1.06,6.03,3.71,5.00,9.50,1.19,1.67,8.41,22.22
iceland-finland-vFq3IJQD,06 Oct 2016,1.74,3.53,5.48,2.06,1.68,1.07,1.39,2.27,4.06,8.53,7.93,2.93,1.65,1.23,1.07,6.47,2.99,1.15,1.02,4.98,3.45,6.27,12.30,1.32,2.06,13.12,35.03
ireland-georgia-b5JQpQnh,06 Oct 2016,1.38,4.62,10.52,2.50,1.50,1.07,1.34,2.12,3.78,7.60,8.11,3.18,1.74,1.25,1.08,4.03,2.10,1.06,,4.09,3.35,9.00,,1.62,3.02,26.63,
italy-spain-jeIEfeH9,06 Oct 2016,3.44,2.94,2.50,2.05,1.73,1.11,1.51,2.64,5.01,10.95,6.35,2.54,1.49,1.17,1.04,21.07,7.80,1.52,1.13,8.92,4.58,3.88,7.06,1.07,1.31,5.13,13.45
kosovo-croatia-GUcIO5Gp,06 Oct 2016,12.43,5.22,1.30,2.48,1.51,1.05,1.29,1.94,3.34,6.32,9.69,3.51,1.88,1.32,1.11,57.90,34.42,3.47,1.83,14.90,10.78,3.58,3.90,1.01,1.04,1.86,3.24
liechtenstein-albania-dYdutd2G,06 Oct 2016,17.82,6.36,1.21,2.98,1.37,1.04,1.28,1.87,3.21,6.08,10.13,3.55,1.94,1.33,1.11,,42.52,4.34,2.08,,11.28,3.70,3.76,,1.02,1.63,2.73
moldova-serbia-C8NUqp2b,06 Oct 2016,10.48,4.71,1.37,2.48,1.49,1.06,1.33,2.07,3.67,7.29,8.47,3.23,1.77,1.26,1.08,55.34,26.43,3.10,1.66,14.00,8.83,3.37,4.07,1.02,1.05,2.04,3.75
north-macedonia-israel-f9xGZgup,06 Oct 2016,3.27,3.10,2.45,2.00,1.77,1.09,1.44,2.41,4.47,9.54,7.29,2.74,1.58,1.19,1.06,18.75,7.21,1.53,1.14,8.56,4.55,3.91,6.79,1.08,1.32,4.94,12.29
turkey-ukraine-pd00bbZs,06 Oct 2016,2.24,3.17,3.56,1.93,1.81,1.07,1.40,2.30,4.18,8.64,7.77,2.88,1.63,1.22,1.06,10.34,4.39,1.29,1.07,6.33,3.84,4.90,9.08,1.17,1.62,7.69,20.10
belarus-france-Oju1MFUn,06 Sep 2016,12.60,5.53,1.28,2.56,1.47,1.05,1.27,1.88,3.18,5.98,11.02,3.62,1.95,1.34,1.12,55.16,32.69,3.56,1.89,15.09,11.26,3.60,3.96,1.01,1.04,1.80,3.08
cyprus-belgium-QDARig1S,06 Sep 2016,14.88,6.43,1.22,2.39,1.53,1.03,1.20,1.65,2.60,4.61,13.73,4.46,2.27,1.49,1.18,50.72,36.63,4.30,2.20,14.89,13.31,3.93,3.90,1.02,1.02,1.59,2.52
faroe-islands-hungary-hWWHIXTB,06 Sep 2016,8.13,4.35,1.45,2.43,1.51,1.06,1.38,2.17,3.97,7.97,8.45,2.91,1.69,1.23,1.07,,22.54,2.68,1.53,,8.52,3.27,4.23,,1.08,2.27,4.49
sweden-netherlands-tCoDxmxr,06 Sep 2016,3.23,3.20,2.40,1.89,1.87,1.07,1.36,2.23,3.93,7.98,8.50,3.05,1.66,1.24,1.07,19.17,6.96,1.55,1.15,8.93,4.65,3.91,6.96,1.08,1.33,4.76,11.77
switzerland-portugal-OhhQbheT,06 Sep 2016,3.15,2.90,2.63,2.17,1.65,1.11,1.55,2.74,5.40,11.53,6.32,2.42,1.45,1.15,1.04,21.58,7.34,1.48,1.11,9.08,4.46,3.93,7.50,1.07,1.33,5.56,15.10
albania-north-macedonia-EkHtLfQj,06 Sep 2016,3.07,1.55,12.50,,,-,-,2.15,10.00,-,-,-,1.70,1.05,-,-,-,-,-,-,-,-,-,-,-,-,-
croatia-turkey-QBeLgzlD,05 Sep 2016,1.47,4.29,7.88,2.28,1.59,1.06,1.33,2.07,3.68,7.30,9.41,3.25,1.77,1.27,1.08,4.33,2.24,1.07,-,4.27,3.36,8.55,-,1.51,2.65,18.26,-
finland-kosovo-zyGkTo8T,05 Sep 2016,1.81,3.41,5.08,2.06,1.72,1.08,1.41,2.34,4.28,8.92,7.84,2.84,1.61,1.21,1.06,7.07,3.23,1.16,1.03,5.25,3.40,5.97,14.00,1.26,1.93,11.05,31.00
israel-italy-Ay1quGHM,05 Sep 2016,7.09,3.87,1.55,2.24,1.60,1.08,1.39,2.26,4.10,8.34,7.93,2.87,1.66,1.22,1.07,-,17.08,2.31,1.40,-,7.46,3.25,4.51,-,1.09,2.54,5.17
serbia-ireland-SdJtkKMt,05 Sep 2016,2.07,3.18,4.31,2.18,1.64,1.11,1.52,2.57,5.20,11.06,6.51,2.49,1.53,1.15,1.04,8.46,3.81,1.18,1.03,5.47,3.51,5.59,10.16,1.29,1.90,12.46,28.65
spain-liechtenstein-zB2SO8jo,05 Sep 2016,1.01,29.23,84.79,6.10,1.13,1.00,1.01,1.07,1.20,1.48,41.00,23.00,8.93,4.31,2.67,-,,,,-,,,,-,,,
ukraine-iceland-WdnVrUsH,05 Sep 2016,1.90,3.41,4.56,1.99,1.77,1.07,1.38,2.27,4.08,8.38,8.10,2.96,1.65,1.22,1.07,7.44,3.30,1.17,1.03,5.40,3.49,5.88,14.00,1.25,1.85,10.48,30.00
wales-moldova-AL8olvxm,05 Sep 2016,1.24,5.74,15.77,2.85,1.39,1.05,1.31,2.03,3.51,6.75,9.72,3.31,1.81,1.29,1.09,3.00,1.72,1.02,,3.84,3.48,13.00,,1.87,3.60,32.84,
georgia-austria-AaXAy1hs,05 Sep 2016,5.32,3.51,1.76,2.13,1.67,1.08,1.40,2.29,4.24,8.60,7.68,2.90,1.64,1.21,1.06,41.29,12.13,2.06,1.27,14.84,6.14,3.35,5.11,1.02,1.15,3.02,6.88
czech-republic-northern-ireland-YsWN7VXq,04 Sep 2016,1.79,3.41,5.28,2.28,1.59,1.09,1.46,2.53,4.87,10.21,7.01,2.70,1.53,1.18,1.05,7.03,3.25,1.15,1.02,5.06,3.37,6.09,14.16,1.27,1.94,12.03,40.85
malta-scotland-EHuiEnD6,04 Sep 2016,15.85,5.51,1.26,3.35,1.32,1.06,1.35,2.12,3.78,7.53,8.77,3.16,1.75,1.26,1.08,,40.94,3.70,1.95,,13.75,3.40,3.70,,1.02,1.73,2.95
norway-germany-WYqdCBPS,04 Sep 2016,7.84,4.65,1.43,1.96,1.78,1.04,1.22,1.76,2.84,5.27,12.43,4.12,2.10,1.41,1.14,41.00,17.12,2.72,1.59,19.00,8.70,3.52,4.30,1.01,1.07,2.09,3.74
romania-montenegro-ImkKjhFr,04 Sep 2016,1.74,3.49,5.62,2.22,1.62,1.09,1.45,2.45,4.67,9.86,7.15,2.68,1.56,1.18,1.05,6.77,3.06,1.13,1.02,5.04,3.32,6.36,16.00,1.29,2.02,12.77,37.00
denmark-armenia-t8wThuoT,04 Sep 2016,1.33,5.01,11.78,2.52,1.50,1.05,1.30,1.99,3.46,6.73,9.67,3.44,1.84,1.30,1.10,3.43,1.91,1.04,,3.92,3.42,11.26,,1.72,3.20,26.95,
kazakhstan-poland-Ee8sC2oi,04 Sep 2016,7.68,4.04,1.51,2.25,1.60,1.07,1.35,2.15,3.86,7.80,8.67,3.14,1.71,1.24,1.08,,17.91,2.47,1.44,,8.10,3.24,4.41,,1.08,2.41,4.73
lithuania-slovenia-OnNsyAKJ,04 Sep 2016,4.71,3.16,1.95,2.36,1.54,1.12,1.58,2.89,5.79,12.77,6.08,2.34,1.43,1.13,1.03,40.70,11.61,1.79,1.21,13.29,5.51,3.30,5.63,1.02,1.17,3.72,8.86
slovakia-england-SK5QSoSa,04 Sep 2016,5.26,3.47,1.78,2.22,1.62,1.09,1.45,2.44,4.57,9.57,7.27,2.69,1.56,1.19,1.05,42.52,12.23,1.99,1.27,14.36,6.10,3.32,5.13,1.02,1.15,3.14,6.90
